belongs_to_collection,budget,original_language,popularity,production_countries,runtime,tagline,revenue,release_year,release_month,budget_year_ratio,all_genres
1,27000000,7,9.644085,82,109.0,0,29000000,2009,8,6.689657615890265,515
1,30000000,7,12.727269,102,118.0,0,47042000,2012,9,7.410803568252513,190
1,10000000,7,6.703892,222,92.0,1,6272403,2016,10,2.460474930713026,82
1,0,7,1.081517,275,40.0,1,87600000,1995,2,0.0,422
1,75000000,7,12.287636000000001,275,114.0,0,108000000,1999,9,18.768764071880863,13
0,0,17,2.1624950000000003,239,71.0,1,44057737,2012,7,0.0,276
1,0,7,7.587797,275,100.0,0,19910002,1983,5,0.0,159
1,4000000,7,10.714172999999999,204,94.0,0,20045115,1979,8,1.021335442050576,305
1,0,7,5.819403,275,91.0,0,4187,2013,11,0.0,385
1,32000000,7,14.958098000000001,275,111.0,0,27635305,2009,11,7.928483100314389,241
1,0,7,4.119518,275,103.0,1,6472990,1983,11,0.0,435
1,137731,7,1.78367,26,83.0,0,1778391,1997,9,0.03453628113677778,259
1,53000000,7,8.657364999999999,275,116.0,0,157387195,1995,5,13.316499268220676,162
1,1800000,7,5.550496,275,93.0,0,21107746,2012,6,0.44464821409515076,442
1,2000000,12,7.636625,129,90.0,1,11125849,2008,6,0.49602387263694225,294
1,5000000,8,7.66414,161,106.0,1,40266982,2004,3,1.2450149600997606,408
1,0,7,5.889414,275,92.0,0,29235353,1997,4,0.0,305
1,0,7,6.990989999999999,212,138.0,0,38901218,1968,4,0.0,480
1,15000000,7,6.617708,275,115.0,0,30127963,2014,8,3.6980461496436563,435
0,280379,7,8.913793,204,90.0,0,364937,1966,1,0.07254015103142021,511
1,30000000,7,8.599342,222,92.0,0,35078241,2006,12,7.455201693026603,441
0,135000000,7,13.047775999999999,101,112.0,0,245623848,2016,6,33.21641156462585,26
1,0,7,3.751532,60,98.0,1,45250,2012,9,0.0,385
1,40000000,7,6.475665,197,130.0,1,5446000,2011,12,9.89090089045308,241
1,56000000,7,7.81645,82,95.0,0,113006880,2005,3,13.930261627726196,105
0,100000000,7,18.932203,275,131.0,0,347451894,2004,11,24.90029920199521,79
1,0,7,0.6545489999999999,222,89.0,0,331000,1988,5,0.0,321
1,2000000,27,3.462653,266,123.0,0,38135878,2008,6,0.49602387263694225,461
1,14000000,7,14.260779000000001,275,119.0,0,320145693,1987,9,3.5459475012341164,464
0,0,7,11.067992,222,93.0,0,1519796,1989,11,0.0,520
1,15000000,7,10.527141,191,111.0,0,76286096,2006,4,3.7276008465133015,128
0,5000000,7,8.466725,275,97.0,0,26888376,2006,5,1.2425336155044338,305
0,60000000,7,12.789812,275,130.0,0,218340595,2012,12,14.821607136505026,411
1,68000000,7,10.466306,275,121.0,0,29762011,1999,8,17.017012758505317,27
1,0,7,2.59282,275,103.0,0,17487531,1990,10,0.0,480
1,50000000,7,4.909738,275,114.0,0,10541523,1997,11,12.537584544066977,162
1,0,8,0.044048000000000004,161,85.0,1,928391,2004,6,0.0,305
1,17000000,7,6.5900929999999995,275,98.0,1,14899417,2009,6,4.21200664704202,348
1,0,7,3.554939,275,89.0,1,525,2012,5,0.0,405
1,2500000,7,3.750365,250,90.0,0,107559,2008,12,0.6200298407961778,484
1,55000000,7,15.214342000000002,275,94.0,1,187361754,2011,6,13.599988724372984,355
1,0,7,13.311827,275,102.0,0,1108462,1988,10,0.0,353
0,40000000,7,12.189038,222,130.0,0,191185897,1987,6,10.131278574954619,84
1,23000000,7,11.076971,96,163.0,0,43984230,1987,10,5.825485180598905,455
1,0,7,7.356831,275,93.0,0,8692426,1985,2,0.0,385
1,1200000,7,0.584397,275,85.0,0,1404,2000,6,0.3,306
0,180000000,7,18.13542,222,143.0,0,748806957,2005,12,44.775840946262775,259
1,0,7,7.489306,275,109.0,0,199436,2009,5,0.0,95
0,85000000,7,12.16276,275,122.0,0,311312624,2007,6,21.102027309002448,421
0,12000000,11,7.594102,176,84.0,0,9584131,2004,11,2.9880359042394256,190
1,6500000,7,8.254209,275,114.0,0,51079064,1976,12,1.6647134029405497,318
1,0,7,0.6194810000000001,275,111.0,0,9518342,1987,2,0.0,321
1,2900000,25,4.919716,53,113.0,0,5596708,1998,1,0.7264521779036294,435
1,20000000,7,6.496913,217,108.0,1,6819587,2007,9,4.96518289623587,411
1,0,2,8.461631,99,113.0,0,42776760,2001,7,0.0,93
1,4500000,7,6.874828,275,102.0,1,7390108,2000,10,1.125,391
1,4500000,7,8.786269,275,95.0,1,123820,2010,9,1.1138338159946537,348
0,0,7,7.631049000000001,275,109.0,0,10000000,2004,4,0.0,422
0,800000,23,7.9747259999999995,255,91.0,0,1984662,2009,1,0.19821207750785974,373
1,0,7,6.437916,275,98.0,1,15000,2013,1,0.0,435
1,20000000,7,3.782547,275,96.0,0,22471595,1980,8,5.101520253035405,502
1,0,7,6.464826,275,95.0,0,14347000,2011,9,0.0,515
1,7000000,11,6.868022,44,95.0,0,6860853,2014,5,1.7257548698337062,435
1,25000000,7,7.308161999999999,275,83.0,0,80936232,2001,12,6.243754684376952,6
0,15000000,7,13.183804,275,110.0,0,120207127,1987,3,3.799229465607982,17
0,0,7,6.266831,275,119.0,0,985007,2014,5,0.0,435
1,15000000,7,4.643981,275,88.0,0,52970014,2002,2,3.7425112350187275,355
1,0,7,0.273694,275,97.0,1,254190,2006,10,0.0,422
1,0,8,0.676383,168,90.0,0,606694,1983,8,0.0,189
1,0,7,0.19251300000000002,0,93.0,0,1221366,1988,7,0.0,334
0,11000000,7,7.915367999999999,275,95.0,0,72778712,2006,9,2.7335739541097546,103
1,0,8,5.759423,168,103.0,0,4367497,1995,10,0.0,98
1,0,7,10.444048,275,120.0,0,28641776,2015,5,0.0,435
1,15000000,7,14.14078,204,108.0,0,36869414,2015,1,3.6943765431718685,483
1,5000000,7,1.9628729999999999,275,90.0,0,1189612,2014,2,1.2326820498812188,520
1,0,22,0.190879,33,120.0,1,3082901,2010,10,0.0,385
0,6000000,7,41.109264,275,175.0,0,245066411,1972,3,1.5428987570407613,391
1,85000000,7,14.043416,222,136.0,0,194168700,2006,12,21.123071463575375,385
0,58000000,7,14.686035999999998,222,130.0,0,352194034,1995,11,14.572772784090553,84
1,10000000,7,5.13955,177,93.0,1,26330482,2000,1,2.5,306
0,12000000,35,2.1627810000000003,92,90.0,1,80000000,2015,4,2.9555012345374947,86
1,38000000,7,8.898988000000001,275,110.0,0,112343513,2016,1,9.3498047367095,385
1,15000000,7,3.9698599999999997,275,96.0,0,40590000,1989,1,3.791592825396392,305
1,0,8,0.48139399999999993,161,82.0,1,3370574,1991,12,0.0,305
1,0,7,0.28820300000000004,33,90.0,1,119919,1987,10,0.0,337
1,27000000,7,3.104943,275,124.0,0,14859394,1999,10,6.756755065877111,435
1,30000000,7,7.645827000000001,275,113.0,0,33013805,2002,12,7.485022470037455,309
1,13500000,5,8.969705000000001,42,90.0,0,3342697,2016,2,3.321641156462585,200
1,0,16,3.7015379999999998,214,106.0,0,15530077,2003,2,0.0,480
1,7200000,7,5.553737,256,99.0,0,2300000,1987,7,1.8236301434918312,244
1,20000000,7,8.801032000000001,222,100.0,0,8352885,2013,5,4.935628301781096,194
1,95000000,7,15.297820999999999,61,102.0,0,114178613,2014,12,23.420958947743156,264
0,9000000,7,19.827545999999998,275,87.0,0,44196684,1988,11,2.2772449586857157,520
1,0,7,1.943323,0,97.0,0,3021629,1994,9,0.0,339
1,7500000,7,7.936216,275,124.0,0,129795554,1982,7,1.909211154680724,480
1,42000000,7,11.214779,275,90.0,0,60845711,2017,5,10.323750353035392,93
0,5600000,8,8.853168,161,85.0,0,18469680,2009,9,1.3874845425550182,520
1,17000000,7,10.250997,275,105.0,0,12355798,2011,9,4.203632878442559,162
0,14000000,7,9.781450999999999,222,125.0,0,185438673,1977,7,3.581910227607368,84
1,40000000,7,13.02535,275,86.0,0,38172500,1998,5,10.02003004005006,290
1,40000000,7,12.520688,275,114.0,0,141069860,2001,11,9.990007495003123,385
1,62000000,7,6.318445,275,106.0,0,107879496,1995,11,15.577791596786453,348
1,39000000,7,10.296047,275,87.0,0,35287788,2012,10,9.634044638728266,281
0,8500000,7,9.099731,275,97.0,0,32222567,1987,7,2.1528966971778565,373
1,4000000,7,8.16339,204,96.0,0,31584901,2006,7,0.9940268924035471,383
0,8000000,7,6.0404860000000005,275,98.0,0,59612888,1985,5,2.0303409069279037,315
1,44000000,7,11.342024,275,125.0,0,63327201,2013,3,10.85838226391841,81
0,105000000,7,20.151037,275,100.0,0,408579038,2016,6,25.834986772486772,200
0,60000000,7,13.214068,67,104.0,0,105178561,2001,4,14.985011242504685,136
0,220000000,7,89.887648,275,143.0,0,1519557910,2012,4,54.345892833851764,82
1,75000000,7,7.116536999999999,127,99.0,0,14010690,1999,1,18.768764071880863,179
0,350000,7,10.421679,275,85.0,0,29400000,1981,10,0.08918649431079353,511
1,2600000,7,11.600224,275,91.0,0,2850263,1993,9,0.6545739994647599,13
0,4300000,7,7.68372,275,96.0,0,126737428,1977,5,1.1001581413365489,13
1,3537415,5,9.117054,9,162.0,1,1390172,2016,7,0.8703720927028219,321
0,100000000,7,9.615691,151,121.0,0,230884728,2005,2,24.875467192368205,443
1,2000000,7,6.5360059999999995,275,118.0,0,11540607,1999,9,0.5005003752501563,391
1,0,11,3.408264,60,102.0,1,40000,2014,5,0.0,435
0,26000000,7,6.8666339999999995,70,99.0,0,36800000,1994,11,6.53917620464201,173
0,0,17,2.969691,241,94.0,0,50673078,2009,7,0.0,295
1,22000000,7,6.760321,275,116.0,0,15400000,2013,12,5.429191131959205,411
1,0,7,14.214402999999999,241,115.0,1,30,1994,2,0.0,162
1,100000,7,8.003815,275,96.0,1,444098,2013,4,0.024678141508905477,483
1,20000000,16,39.39497,236,116.0,0,229400000,1997,12,5.015033817626791,321
1,0,18,1.042432,243,79.0,1,11,2011,9,0.0,453
1,19000000,7,10.874079,275,95.0,0,8247943,1988,8,4.807517135003178,518
1,878000,7,13.916101000000001,275,102.0,0,10462500,1942,11,0.23280701624133868,480
1,0,7,5.599039,275,85.0,0,14947,2014,10,0.0,119
0,12000000,7,6.829528,275,98.0,0,84500122,2006,11,2.982080677210641,226
1,0,7,6.398905,275,86.0,0,161410,1994,1,0.0,348
1,0,7,7.781789999999999,222,162.0,1,1751330,2016,9,0.0,435
0,17000000,7,11.454835000000001,275,97.0,0,129042871,2004,4,4.2330508643391855,305
1,300000,7,7.906219999999999,117,88.0,1,2750275,2012,7,0.07410803568252512,321
1,2000000,7,9.551293,222,153.0,0,9250000,1962,6,0.5195555513991111,480
0,150000000,7,5.587707,275,144.0,0,709709780,2007,6,37.23887172176902,82
1,22000000,7,7.719173,222,175.0,0,50750000,1977,6,5.628716071954436,461
1,8000000,7,8.762536,204,95.0,1,60641,2007,2,1.986073158494348,353
1,27000000,7,9.848674,165,117.0,0,16519460,1983,7,6.866229821867111,65
1,3200000,7,6.726389999999999,275,105.0,0,5332926,2010,9,0.792059602485087,348
1,300000,7,1.6879009999999999,275,88.0,1,1750211,2005,7,0.07462640157710462,422
1,3500000,18,6.261686,243,96.0,0,7339398,2012,10,0.8645937496294598,142
0,90000000,7,10.338222,275,106.0,0,174578751,2013,8,22.21032735801493,259
1,32000000,7,9.796961999999999,82,93.0,0,147332697,2011,3,7.912720712362464,526
1,13000000,7,15.295948999999998,151,125.0,1,2636637,2006,3,3.2305874003115282,435
1,0,7,4.249695,275,94.0,0,121,1927,9,0.0,480
1,3400000,7,5.101153,275,94.0,0,31063038,1977,12,0.8698924838475037,381
1,19000000,7,1.418221,275,93.0,0,2119994,1993,11,4.783425380704014,492
1,30000000,7,6.34785,14,105.0,0,53898845,1993,11,7.552776916901076,13
1,16000000,7,7.404835,99,124.0,0,34786960,2007,10,3.972146316988696,175
1,1250000,7,14.605464000000001,275,92.0,0,8500000,1953,1,0.32772194706687546,411
1,10000000,7,17.046052,275,97.0,0,30658387,2016,9,2.460474930713026,463
1,3250000,7,1.393391,275,107.0,1,32788,2006,9,0.8076468500778821,435
0,4000000,7,16.861532999999998,275,77.0,0,87404651,1953,2,1.0487102306140015,209
1,0,7,5.289075,275,102.0,1,11129057,1984,11,0.0,480
1,30000000,7,13.371056,275,92.0,0,54819301,2012,4,7.410803568252513,305
1,0,7,9.596119,275,90.0,1,2681345,2013,9,0.0,305
1,0,7,4.6018669999999995,275,90.0,0,28281,2015,6,0.0,432
1,0,7,11.069608,204,112.0,0,4706919,2009,9,0.0,452
1,0,7,6.341259,222,106.0,0,6149791,2009,1,0.0,305
1,18000000,7,9.309967,275,117.0,0,25005257,2007,9,4.468664606612283,411
1,80000000,7,10.796939,275,129.0,0,96105964,2004,7,19.92023936159617,479
1,0,7,0.6090800000000001,275,99.0,0,11000000,1971,2,0.0,305
1,0,7,12.372036,275,87.0,0,24689703,1985,8,0.0,305
1,10500000,7,11.548303,60,99.0,0,100659,2016,7,2.583498677248677,140
1,85000000,7,11.038969999999999,82,88.0,0,222231186,2008,2,21.081014587070047,265
1,90000000,7,24.30526,176,126.0,0,263920180,1997,5,22.567652179320557,70
1,9000000,7,7.720692,212,102.0,0,8303261,2012,3,2.223241070475754,480
1,12000000,7,16.274653,275,125.0,0,307166834,2014,5,2.958436919714925,480
1,0,5,2.958988,117,144.0,0,810455,1993,9,0.0,451
1,0,8,1.099467,170,95.0,1,680224,1980,10,0.0,391
1,747000,11,2.775402,196,107.0,0,44566,1968,3,0.19287254610350982,404
1,0,7,4.02059,269,82.0,1,34664,2013,2,0.0,422
1,1119000,7,0.948775,275,103.0,1,2019000,1936,8,0.29855158459121645,455
1,0,7,2.087446,275,100.0,1,7,1985,1,0.0,295
1,20000000,7,9.830382,204,109.0,0,46089287,2013,7,4.935628301781096,124
1,15000000,7,7.603652,275,97.0,0,64256513,1997,12,3.761275363220093,321
1,10000000,7,3.492576,212,89.0,0,598645,2002,10,2.495007490012485,385
1,0,7,4.148276,152,90.0,0,1675484,2006,5,0.0,380
1,100000000,7,11.174041,163,115.0,0,94882889,2010,3,24.75186257765897,58
0,30000000,7,7.566321,275,124.0,0,82150642,1998,9,7.515022530037545,455
0,5000000,7,1.8455540000000001,275,99.0,0,846704,2014,9,1.2326820498812188,477
0,5,7,6.759519,275,110.0,0,85,1978,12,1.277960497729831e-06,28
1,65000,7,2.799356,275,99.0,0,416498,2010,11,0.01608871067547833,348
0,13000000,35,7.17548,99,119.0,0,51723285,2010,9,3.217742135095666,52
1,25000000,7,14.723645999999999,222,117.0,0,71009334,2013,10,6.169535377226369,411
1,0,30,1.459459,233,168.0,1,17000000,2017,1,0.0,1
1,62000000,7,7.879924000000001,203,116.0,0,127666415,2000,4,15.5,163
1,0,7,4.912294999999999,275,97.0,0,35114428,1987,7,0.0,305
0,6000000,7,10.124544,275,99.0,0,50244700,1981,5,1.5289113310421747,189
1,0,16,5.257142,168,100.0,0,5151936,2005,11,0.0,435
0,23000000,7,9.327986,275,89.0,0,51881013,1987,7,5.825485180598905,273
0,6000000,7,14.044122,275,100.0,0,213954274,1987,8,1.5196917862431927,472
1,10000000,7,14.014025,222,103.0,0,83557872,2000,9,2.5,421
1,52000000,7,6.9061449999999995,275,112.0,0,75450437,2011,8,12.858171157589004,305
1,18000000,7,4.558075,125,338.0,0,871279,2010,5,4.455335263978615,396
1,5000000,7,9.069963000000001,275,135.0,0,13269963,1996,6,1.2550150401002405,474
1,0,7,7.938629,275,82.0,0,2744253,2002,10,0.0,320
1,0,7,9.668784,275,100.0,0,215576,2010,1,0.0,385
1,0,7,8.569996000000002,177,108.0,0,9930095,2016,5,0.0,533
1,0,7,10.273978999999999,275,89.0,0,13418091,1986,8,0.0,486
0,55000000,7,14.178281,275,108.0,0,330444045,2000,10,13.75,385
1,7000000,8,4.896196,162,101.0,1,3218666,2010,12,1.7326303804361278,162
1,5000000,7,4.800426,50,106.0,0,1296184,2008,4,1.2400596815923557,30
1,15000000,7,7.9420839999999995,275,94.0,0,20566327,2016,4,3.690712396069539,93
1,0,7,5.634675,275,107.0,0,7185518,1978,9,0.0,39
0,200000000,7,13.693001999999998,275,106.0,0,559852396,2011,6,49.4545044522654,200
0,20000000,7,8.129407,275,82.0,0,80547866,2010,8,4.950372515531794,373
1,100000000,7,23.247298,82,124.0,0,142337240,2017,3,24.5803579834176,82
1,0,7,5.843804,60,101.0,0,223003,2014,9,0.0,305
1,28000000,7,6.062425,275,91.0,0,10126458,2011,9,6.923630623317156,520
1,1750000,7,4.250819,238,109.0,0,2200000,1957,12,0.4569370750648394,241
1,20000000,7,6.612175,275,105.0,0,16974459,2007,8,4.96518289623587,131
1,150000000,7,12.533525,275,109.0,0,215283742,2010,7,37.12779386648845,20
0,15000,7,12.706424,275,86.0,0,193355800,2007,9,0.0037238871721769025,512
1,26000000,7,11.519662,275,116.0,0,109449237,2005,8,6.467621470015734,385
1,0,7,0.618434,72,116.0,1,473993,2007,9,0.0,435
1,15000000,7,5.764399,275,123.0,0,21032267,1988,10,3.795408264476193,321
1,28000000,7,11.476443,151,136.0,0,186438883,2005,9,6.965130813863098,472
1,7000000,7,15.280219,203,90.0,0,7644937,2010,5,1.7326303804361278,480
1,60000000,7,8.810961,275,127.0,0,80154140,2003,10,14.955101047879005,486
0,11000000,7,8.046375,222,109.0,1,4491986,1983,8,2.7973528903903047,306
0,1500000,7,6.4666879999999995,275,93.0,0,30553394,2003,8,0.3738775261969751,511
1,1000000,7,5.760319,275,98.0,0,9138338,2012,5,0.2470267856084171,348
1,0,7,0.704637,0,139.0,1,126,2012,12,0.0,93
0,13800000,7,11.613655,275,119.0,0,52293982,1986,10,3.498811925168019,435
1,26000000,7,4.920175,275,94.0,0,38793283,2002,3,6.487019474032461,263
1,105000000,7,18.50194,222,91.0,0,716392705,2013,9,25.912048584350753,484
0,21000000,7,13.217421,203,92.0,0,43928932,2002,10,5.239515729026219,140
1,1200000,7,5.39865,275,115.0,0,2736000,1936,10,0.3201625572023769,59
1,11800000,7,8.364201,222,118.0,0,40272135,2015,11,2.9062428806285365,480
0,1500000,8,8.504511,161,78.0,0,30448000,2007,4,0.37238871721769023,512
0,72000000,7,9.997032,151,125.0,0,96889998,2005,11,17.910336378505107,488
0,225000000,7,12.490891,115,150.0,0,419651413,2008,5,55.80268567165601,259
1,5000000,7,3.531682,275,94.0,0,5476060,2001,7,1.2487509368753904,125
0,7500000,7,5.795045,275,93.0,0,296000000,1989,10,1.895796412698196,385
1,0,7,9.518564,203,122.0,0,17381942,1995,1,0.0,391
1,0,7,1.3234219999999999,0,113.0,0,57252,1997,4,0.0,411
1,0,11,1.7649810000000001,45,90.0,1,404,2010,10,0.0,435
1,0,16,1.62344,123,0.0,1,39598448,1975,8,0.0,538
1,36000000,7,17.714247,151,109.0,0,44350926,2003,4,8.973060628727403,142
1,0,7,1.7141520000000001,275,95.0,0,337812,1989,9,0.0,399
1,0,7,3.9688529999999997,275,107.0,1,6132924,1992,5,0.0,305
1,1500000,7,4.948569,203,96.0,1,418961,1993,10,0.37763884584505375,131
1,5000000,7,5.5968599999999995,275,120.0,1,3099314,2011,11,1.236362611306635,486
1,0,11,9.617662,176,105.0,0,11879046,2012,9,0.0,347
0,5000000,7,1.155075,275,97.0,0,2970,1993,11,1.2587961528168459,531
0,15000000,7,3.4949,275,97.0,0,4627375,2011,4,3.709087833919905,478
1,60000000,7,11.328316000000001,275,109.0,0,31720158,2009,4,14.86590581308948,435
1,0,7,3.5243269999999995,275,104.0,0,28208,2014,3,0.0,471
0,16000000,17,10.264597,239,93.0,0,68411275,2000,7,4.0,9
1,7000000,7,9.107828999999999,275,108.0,1,46488,2010,1,1.7326303804361278,319
1,10000000,7,6.426937000000001,275,100.0,0,25605015,1998,6,2.505007510012515,348
1,802000,7,6.165341000000001,275,104.0,0,4371000,1942,10,0.21265515606555083,472
1,260000000,7,14.670353,275,132.0,0,284139100,2012,3,64.22696425818845,82
1,120000,7,1.62632,275,87.0,0,14904,2000,9,0.03,399
1,6000000,7,15.11549,275,139.0,0,102272727,1964,8,1.5554937966907387,356
1,13000000,7,6.236729,275,99.0,0,16929123,2001,6,3.246752435876015,480
1,25000000,7,7.492912,222,132.0,0,8613462,1984,5,6.351212929240375,146
0,230000,7,4.788002,275,89.0,0,25000000,1977,7,0.0588456680249782,511
1,18000000,5,4.918419,134,120.0,0,40239,2008,3,4.46421485373248,49
1,0,7,0.941321,275,85.0,1,41232,1987,8,0.0,317
1,5000000,7,5.587765,275,109.0,0,16554699,1989,10,1.2638642751321307,380
1,1000000,27,1.896218,266,93.0,0,2228115,2015,9,0.24629176954479123,515
1,0,17,2.914029,239,128.0,1,19204593,2016,11,0.0,287
1,9,7,8.832907,204,90.0,0,46,2007,2,2.2343323033061413e-06,321
1,4000000,7,5.757907,275,143.0,0,6000000,1969,12,1.031735939567099,157
1,4000000,7,2.999052,275,92.0,0,350006,2013,10,0.9871256603562191,480
1,2000000,8,4.126083,248,105.0,0,21665468,1992,4,0.5040241286430864,480
0,50000000,7,14.383185000000001,275,106.0,0,41482207,1990,6,12.62594378929825,364
0,22000000,7,9.737907,275,117.0,0,67642693,1983,12,5.594705780780609,140
1,700000,7,11.118844000000001,275,112.0,0,2594000,1932,5,0.18753563177003632,480
0,1700000,7,11.644764,275,93.0,0,8844595,1973,6,0.43671162313122747,189
0,0,7,7.390658,275,79.0,0,1300000,1954,3,0.0,267
1,15000000,7,4.079853,275,96.0,0,12308521,1986,7,3.8030564404000207,348
1,8000000,7,11.842837,222,163.0,0,27187653,1984,12,2.0323881373569197,247
1,45000000,7,6.922458,82,106.0,0,11203026,1998,1,11.272533795056317,77
1,40000000,7,7.001645,275,90.0,0,151161491,2008,2,9.920477452738846,131
1,24000000,7,4.233080999999999,275,134.0,0,21049053,1978,10,6.134210389103188,260
0,20500000,7,16.603041,275,99.0,0,87987055,1983,3,5.213248568454659,520
0,28000000,7,6.000716000000001,275,99.0,0,33000337,2000,12,7.0,520
1,10700000,7,1.0607090000000001,275,89.0,0,1238080,1994,1,2.691122514987289,93
1,0,7,10.754614,275,91.0,0,5624282,1998,1,0.0,519
1,0,7,2.099788,275,90.0,1,37285,2014,4,0.0,322
1,35000000,7,10.430238000000001,60,97.0,0,116980662,2013,1,8.637349528116918,377
1,0,7,11.823889,82,101.0,1,204660,2008,1,0.0,435
1,44000000,7,4.393576,275,219.0,0,3484331,1980,11,11.22334455667789,151
1,1500000,7,8.168694,275,129.0,0,9600000,1939,10,0.398965774322084,321
1,0,11,12.874084,198,80.0,0,921974,2016,6,0.0,291
1,18000000,7,7.263988,204,114.0,0,25739015,2008,9,4.46421485373248,140
1,25000000,7,7.637345,203,98.0,0,64437847,2001,7,6.243754684376952,140
1,0,7,2.69722,275,105.0,1,144633,2011,7,0.0,321
1,7000000,7,13.546984,141,114.0,0,3646994,2001,8,1.7482513116255465,479
1,61000000,7,154.80100900000002,275,145.0,0,369330363,2014,10,15.03872100855087,479
1,0,7,1.954863,275,93.0,0,18000,2010,1,0.0,348
1,3900000,7,6.9978880000000006,204,120.0,0,28350000,1966,12,1.0090149013390404,455
1,30000000,7,17.955897,275,90.0,0,90259536,2003,4,7.477550523939502,527
1,33000000,11,19.628834,125,112.0,0,49100000,2014,2,8.135701529216044,504
1,5000000,7,15.909181,275,91.0,0,6341855,2016,12,1.230237465356513,520
1,5000000,7,8.405672000000001,222,124.0,0,26010864,1980,10,1.2753800632588512,455
0,2200000,7,9.094477000000001,275,92.0,0,21930418,1985,3,0.5583437494051736,520
1,722083,7,0.817488,274,120.0,1,499168,2014,11,0.178019750524876,455
1,8000000,7,6.963023,275,113.0,0,11715321,1980,7,2.0406081012141617,93
1,30000000,7,12.130803,275,84.0,0,495303,2006,9,7.455201693026603,235
1,110000000,7,20.547925,18,114.0,0,470490832,2015,5,27.092094649927034,162
0,65000000,7,18.860681,275,123.0,0,128905366,2004,12,16.185194481296886,67
1,0,7,6.198003,203,85.0,0,486021,2007,5,0.0,402
1,0,7,1.9350060000000002,275,102.0,1,3337685,1994,10,0.0,436
